,Week,Price,Sales,Remaining,foresight,Choice,diff,revenue,perfect,Attempt
4,5,48,203,1351,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
5,6,48,75,1276,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
6,7,48,129,1147,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
7,8,48,137,1010,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
8,9,48,96,914,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
9,10,48,173,741,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
10,11,48,169,572,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
11,12,48,178,394,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
12,13,48,218,176,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
13,14,48,148,28,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
14,15,48,28,0,"Your revenue: $99,156, Perfect foresight strategy: $103,314, Difference: 4.0%",2,4.0,99156.0,103314.0,738
0,1,60,38,1962,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",0,0.0,56028.0,56028.0,739
1,2,36,104,1858,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
2,3,36,125,1733,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
3,4,36,93,1640,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
4,5,36,141,1499,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
5,6,36,107,1392,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
6,7,36,51,1341,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
7,8,36,105,1236,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
8,9,36,154,1082,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
9,10,36,64,1018,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
10,11,36,130,888,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
11,12,36,107,781,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
12,13,36,118,663,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
13,14,36,135,528,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
14,15,36,59,469,"Your revenue: $56,028, Perfect foresight strategy: $56,028, Difference: 0.0%",3,0.0,56028.0,56028.0,739
0,1,60,102,1898,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",0,3.4,108870.0,112668.0,740
1,2,60,110,1788,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",0,3.4,108870.0,112668.0,740
2,3,60,143,1645,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",0,3.4,108870.0,112668.0,740
3,4,54,111,1534,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
4,5,54,96,1438,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
5,6,54,114,1324,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
6,7,54,137,1187,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
7,8,54,92,1095,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
8,9,54,145,950,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
9,10,54,97,853,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
10,11,54,238,615,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
11,12,54,152,463,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
12,13,54,253,210,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",1,3.4,108870.0,112668.0,740
13,14,48,200,10,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",2,3.4,108870.0,112668.0,740
14,15,48,10,0,"Your revenue: $108,870, Perfect foresight strategy: $112,668, Difference: 3.4%",2,3.4,108870.0,112668.0,740
0,1,60,66,1934,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",0,3.1,86028.0,88776.0,741
1,2,54,80,1854,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",1,3.1,86028.0,88776.0,741
2,3,48,63,1791,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",2,3.1,86028.0,88776.0,741
3,4,48,150,1641,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",2,3.1,86028.0,88776.0,741
4,5,48,122,1519,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",2,3.1,86028.0,88776.0,741
5,6,48,132,1387,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",2,3.1,86028.0,88776.0,741
6,7,48,158,1229,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",2,3.1,86028.0,88776.0,741
7,8,48,58,1171,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",2,3.1,86028.0,88776.0,741
8,9,48,95,1076,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",2,3.1,86028.0,88776.0,741
9,10,48,139,937,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",2,3.1,86028.0,88776.0,741
10,11,36,210,727,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",3,3.1,86028.0,88776.0,741
11,12,36,248,479,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",3,3.1,86028.0,88776.0,741
12,13,36,285,194,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",3,3.1,86028.0,88776.0,741
13,14,36,153,41,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",3,3.1,86028.0,88776.0,741
14,15,36,41,0,"Your revenue: $86,028, Perfect foresight strategy: $88,776, Difference: 3.1%",3,3.1,86028.0,88776.0,741
0,1,60,126,1874,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
1,2,60,175,1699,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
2,3,60,98,1601,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
3,4,60,137,1464,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
4,5,60,153,1311,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
5,6,60,82,1229,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
6,7,60,122,1107,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
7,8,60,85,1022,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
8,9,60,113,909,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
9,10,60,72,837,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
10,11,60,130,707,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
11,12,60,149,558,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
12,13,60,161,397,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
13,14,60,156,241,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",0,0.4,117108.0,117618.0,742
14,15,48,241,0,"Your revenue: $117,108, Perfect foresight strategy: $117,618, Difference: 0.4%",2,0.4,117108.0,117618.0,742
0,1,60,97,1903,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",0,3.2,106440.0,110010.0,743
1,2,54,189,1714,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
2,3,54,121,1593,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
3,4,54,135,1458,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
4,5,54,168,1290,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
5,6,54,100,1190,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
6,7,54,154,1036,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
7,8,54,132,904,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
8,9,54,124,780,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
9,10,54,136,644,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
10,11,54,119,525,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
11,12,54,168,357,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",1,3.2,106440.0,110010.0,743
12,13,48,238,119,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",2,3.2,106440.0,110010.0,743
13,14,48,119,0,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",2,3.2,106440.0,110010.0,743
14,15,48,0,0,"Your revenue: $106,440, Perfect foresight strategy: $110,010, Difference: 3.2%",2,3.2,106440.0,110010.0,743
0,1,60,91,1909,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",0,0.1,101610.0,101754.0,744
1,2,60,99,1810,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",0,0.1,101610.0,101754.0,744
2,3,54,93,1717,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",1,0.1,101610.0,101754.0,744
3,4,54,101,1616,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",1,0.1,101610.0,101754.0,744
4,5,54,129,1487,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",1,0.1,101610.0,101754.0,744
5,6,54,97,1390,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",1,0.1,101610.0,101754.0,744
6,7,54,134,1256,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",1,0.1,101610.0,101754.0,744
7,8,54,81,1175,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",1,0.1,101610.0,101754.0,744
8,9,48,156,1019,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",2,0.1,101610.0,101754.0,744
9,10,48,158,861,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",2,0.1,101610.0,101754.0,744
10,11,48,192,669,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",2,0.1,101610.0,101754.0,744
11,12,48,189,480,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",2,0.1,101610.0,101754.0,744
12,13,48,131,349,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",2,0.1,101610.0,101754.0,744
13,14,48,151,198,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",2,0.1,101610.0,101754.0,744
14,15,48,188,10,"Your revenue: $101,610, Perfect foresight strategy: $101,754, Difference: 0.1%",2,0.1,101610.0,101754.0,744
0,1,60,117,1883,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
1,2,60,123,1760,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
2,3,60,72,1688,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
3,4,60,127,1561,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
4,5,60,103,1458,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
5,6,60,165,1293,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
6,7,60,113,1180,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
7,8,60,73,1107,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
8,9,60,94,1013,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
9,10,60,119,894,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
10,11,60,88,806,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",0,1.9,112956.0,115164.0,745
11,12,54,215,591,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",1,1.9,112956.0,115164.0,745
12,13,54,223,368,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",1,1.9,112956.0,115164.0,745
13,14,48,242,126,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",2,1.9,112956.0,115164.0,745
14,15,48,126,0,"Your revenue: $112,956, Perfect foresight strategy: $115,164, Difference: 1.9%",2,1.9,112956.0,115164.0,745
0,1,60,98,1902,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",0,3.5,100242.0,103926.0,746
1,2,60,96,1806,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",0,3.5,100242.0,103926.0,746
2,3,60,143,1663,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",0,3.5,100242.0,103926.0,746
3,4,54,88,1575,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",1,3.5,100242.0,103926.0,746
4,5,54,169,1406,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",1,3.5,100242.0,103926.0,746
5,6,54,109,1297,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",1,3.5,100242.0,103926.0,746
6,7,54,127,1170,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",1,3.5,100242.0,103926.0,746
7,8,54,75,1095,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",1,3.5,100242.0,103926.0,746
8,9,54,135,960,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",1,3.5,100242.0,103926.0,746
9,10,54,111,849,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",1,3.5,100242.0,103926.0,746
10,11,54,131,718,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",1,3.5,100242.0,103926.0,746
11,12,48,172,546,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",2,3.5,100242.0,103926.0,746
12,13,48,172,374,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",2,3.5,100242.0,103926.0,746
13,14,48,134,240,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",2,3.5,100242.0,103926.0,746
14,15,48,126,114,"Your revenue: $100,242, Perfect foresight strategy: $103,926, Difference: 3.5%",2,3.5,100242.0,103926.0,746
0,1,60,106,1894,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",0,11.5,89082.0,100662.0,747
1,2,60,82,1812,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",0,11.5,89082.0,100662.0,747
2,3,60,82,1730,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",0,11.5,89082.0,100662.0,747
3,4,60,100,1630,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",0,11.5,89082.0,100662.0,747
4,5,54,97,1533,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
5,6,54,124,1409,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
6,7,54,77,1332,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
7,8,54,84,1248,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
8,9,54,113,1135,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
9,10,54,124,1011,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
10,11,54,84,927,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
11,12,54,115,812,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
12,13,54,166,646,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
13,14,54,107,539,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",1,11.5,89082.0,100662.0,747
14,15,48,166,373,"Your revenue: $89,082, Perfect foresight strategy: $100,662, Difference: 11.5%",2,11.5,89082.0,100662.0,747
0,1,60,76,1924,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",0,1.0,94572.0,95568.0,748
1,2,48,87,1837,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
2,3,48,121,1716,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
3,4,48,153,1563,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
4,5,48,52,1511,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
5,6,48,146,1365,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
6,7,48,155,1210,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
7,8,48,176,1034,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
8,9,48,134,900,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
9,10,48,135,765,"Your revenue: $94,572, Perfect foresight strategy: $95,568, Difference: 1.0%",2,1.0,94572.0,95568.0,748
